,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D,,Toronto Staraptors,,Brought,Kill,Killed,Died,K,T,D
,,12,,,Iron Bundle,Hydreigon,Empoleon,Hydreigon,1,4,1,,,,Dugtrio-Alola,Gengar,Tyranitar,Gengar,1,4,1,,,,Tsareena,,,Hydreigon,,,1,,,,Gengar,Scream Tail,Metagross,Scream Tail,1,4,1,,,,Cinderace,Cinderace,Rotom-Wash,Ceruledge,1,4,1,,,,Iron Bundle,Cinderace,Iron Moth,Flygon,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cinderace,Hydreigon,Gliscor,,1,4,,,,,Snorlax,Iron Bundle,Excadrill,Dugtrio-Alola,1,4,1,,,,Scream Tail,,,Tsareena,,,1,,,,Iron Bundle,Regice,Dragonite,Skarmory,1,4,1,,,,Scream Tail,Ceruledge,Darkrai,Flygon,1,5,1,,,,Flygon,Skarmory,Politoed,Scream Tail,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hydreigon,Hydreigon,Galvantula,,1,2,,,,,Iron Bundle,Snorlax,Leavanny,Scream Tail,1,1,1,,,,Cinderace,,,Scream Tail,,,1,,,,Skarmory,Skarmory,Mismagius,,1,2,,,,,Skarmory,Flygon,Slither Wing,,1,3,,,,,Cinderace,Iron Bundle,Ursaluna,Skarmory,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Scream Tail,Skarmory,Cinccino,,1,3,,,,,Gengar,Snorlax,Grimmsnarl,Tsareena,1,3,1,,,,Iron Bundle,,,Skarmory,,,1,,,,Tsareena,Iron Bundle,Tauros,,1,1,,,,,Ceruledge,Scream Tail,Magmortar,,1,2,,,,,Scream Tail,Cinderace,Basculegion,Snorlax,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Snorlax,Skarmory,Blaziken,,1,5,,,,,Scream Tail,,,Iron Bundle,,,1,,,,Hydreigon,,,Cinderace,,,1,,,,Scream Tail,Iron Bundle,Honchkrow,,1,1,,,,,Flygon,Skarmory,Tinkaton,,1,2,,,,,Skarmory,Cinderace,Archaludon,Iron Bundle,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Win,5,Skarmory,Skarmory,Sylveon,,1,3,,,Lose,-2,Tsareena,,,Snorlax,,,1,,Lose,-6,Skarmory,,,Iron Bundle,,,1,,Win,4,Regice,Regice,Electrode,,1,1,,,Win,4,Regice,Skarmory,Quaquaval,,1,4,,,Win,1,Snorlax,Cinderace,Weezing-Galar,,1,2,,,Win,3,,,,,,,,,Win,3,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D,,Indianapolis Incineroars,,Brought,Kill,Killed,Died,K,T,D
,,-19,,,Meowscarada,Ting-Lu,Donphan,Articuno-Galar,1,3,1,,,,Meowscarada,Meowscarada,Ribombee,Hatterene,1,3,1,,,,Articuno-Galar,Articuno-Galar,Darkrai,Gholdengo,1,5,1,,,,Gholdengo,Raging Bolt,Excadrill,Tentacruel,1,4,1,,,,,,,,,,,,,,Articuno-Galar,Meowscarada,Iron Treads,Articuno-Galar,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Raging Bolt,Raging Bolt,Greninja,Gholdengo,1,5,1,,,,Ting-Lu,,,Gholdengo,,,1,,,,Ting-Lu,Articuno-Galar,Wo-Chien,Articuno-Galar,1,2,1,,,,Conkeldurr,Gholdengo,Corviknight,Conkeldurr,1,4,1,,,,,,,,,,,,,,Ting-Lu,,,Ting-Lu,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Articuno-Galar,Raging Bolt,Kingambit,Ting-Lu,1,5,1,,,,Tentacruel,,,Raging Bolt,,,1,,,,Gholdengo,Meowscarada,Rotom-Wash,Hatterene,1,4,1,,,,Tentacruel,Conkeldurr,Tyranitar,Gholdengo,1,4,1,,,,,,,,,,,,,,Gholdengo,,,Gholdengo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Gholdengo,Gholdengo,Latios,Tentacruel,1,5,1,,,,Raging Bolt,,,Tentacruel,,,1,,,,Meowscarada,Raging Bolt,Quaquaval,,1,4,,,,,Meowscarada,Meowscarada,Spectrier,Meowscarada,1,5,1,,,,,,,,,,,,,,Meowscarada,,,Meowscarada,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tentacruel,Gholdengo,Skeledirge,,1,4,,,,,Gholdengo,,,Ting-Lu,,,1,,,,Raging Bolt,Raging Bolt,Tinkaton,,1,2,,,,,Raging Bolt,,,Ting-Lu,,,1,,,,,,,,,,,,,,Raging Bolt,,,Raging Bolt,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Win,2,Ting-Lu,Gholdengo,Bellibolt,,1,2,,,Lose,-5,Hatterene,,,Meowscarada,,,1,,Win,3,Hatterene,Ting-Lu,Slither Wing,,1,3,,,Lose,-2,Ting-Lu,,,Raging Bolt,,,1,,Lose,-3,,,,,,,,,Lose,-5,Hatterene,,,Hatterene,,,1,,Lose,-4,,,,,,,,,Lose,-5,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D,,Sydney Sylveons,,Brought,Kill,Killed,Died,K,T,D
,,-6,,,Roaring Moon,Primarina,Jirachi,Roaring Moon,1,4,1,,,,Primarina,Roaring Moon,Incineroar,Primarina,1,2,1,,,,Roaring Moon,Iron Boulder,Ninetales-Alola,Magcargo,1,4,1,,,,Roaring Moon,Primarina,Heatran,Mandibuzz,1,4,1,,,,Roaring Moon,Mienshao,Great Tusk,Mienshao,1,5,1,,,,Roaring Moon,Mienshao,Gliscor,Magneton,1,4,1,,,,Roaring Moon,Mienshao,Morgrem,Roaring Moon,1,1,1,,,,Mienshao,Magneton,Thundurus-Therian,Magneton,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Primarina,Mienshao,Quagsire,Primarina,1,2,1,,,,Clodsire,Mandibuzz,Hitmonlee,Naclstack,1,2,1,,,,Primarina,Iron Boulder,Rhydon,Mandibuzz,1,2,1,,,,Primarina,Roaring Moon,Toedscruel,Roaring Moon,1,2,1,,,,Primarina,Roaring Moon,Iron Valiant,Roaring Moon,1,5,1,,,,Primarina,Magneton,Cinccino,Mandibuzz,1,3,1,,,,Primarina,Kilowattrel,Ogerpon-Wellspring,Primarina,1,5,1,,,,Iron Boulder,,,Iron Boulder,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Kilowattrel,Mienshao,Ursaluna-Bloodmoon,Kilowattrel,1,5,1,,,,Magneton,Mandibuzz,Garchomp,Magneton,1,5,1,,,,Clodsire,Mandibuzz,Sandslash-Alola,Clodsire,1,2,1,,,,Iron Boulder,Roaring Moon,Jolteon,Clodsire,1,2,1,,,,Iron Boulder,Iron Boulder,Dragonite,Clodsire,1,4,1,,,,Iron Boulder,Iron Boulder,Empoleon,,1,4,,,,,Iron Boulder,Roaring Moon,Revavroom,Iron Boulder,1,2,1,,,,Kilowattrel,,,Mienshao,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Mandibuzz,,,Mandibuzz,,,1,,,,Roaring Moon,,,Clodsire,,,1,,,,Iron Boulder,Roaring Moon,Ogerpon,,1,4,,,,,Kilowattrel,Clodsire,Enamorus,,1,5,,,,,Clodsire,Primarina,Tauros,Magcargo,1,1,1,,,,Mienshao,Iron Boulder,Kyurem,,1,4,,,,,Kilowattrel,,,Kilowattrel,,,1,,,,Magcargo,,,Kilowattrel,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Iron Boulder,,,Iron Boulder,,,1,,,,Naclstack,,,Roaring Moon,,,1,,,,Mandibuzz,Roaring Moon,Dragapult,,1,5,,,,,Mandibuzz,Kilowattrel,Baxcalibur,,1,5,,,,,Magcargo,,,Iron Boulder,,,1,,,,Magneton,Iron Boulder,Arboliva,,1,1,,,,,Mandibuzz,,,Mandibuzz,,,1,,,,Mandibuzz,,,Magcargo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Lose,-3,Mienshao,,,Mienshao,,,1,,Lose,-3,Mandibuzz,,,Mandibuzz,,,1,,Win,3,Magcargo,,,,,,,,Win,3,Clodsire,Kilowattrel,Slowking,,1,4,,,Lose,-2,Mienshao,,,Primarina,,,1,,Win,4,Mandibuzz,Iron Boulder,Galvantula,,1,2,,,Lose,-3,Mienshao,,,Mienshao,,,1,,Lose,-5,Magneton,,,Mandibuzz,,,1,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D,,Asheville Azumarills,,Brought,Kill,Killed,Died,K,T,D
,,-20,,,Gliscor,Gliscor,Hydreigon,Gliscor,1,4,1,,,,Weavile,Weavile,Haxorus,Galvantula,1,3,1,,,,Gliscor,Empoleon,Donphan,Galvantula,1,3,1,,,,Gliscor,Arboliva,Politoed,Gliscor,1,2,1,,,,Gliscor,Kyurem,Indeedee-F,Gliscor,1,-,1,,,,Kyurem,Galvantula,Magneton,Gliscor,1,2,1,,,,Empoleon,Arboliva,Tyranitar,Gliscor,1,4,1,,,,Regigigas,Blaziken,Rhydon,Galvantula,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Blaziken,,,Blaziken,,,1,,,,Galvantula,Blaziken,Slowking-Galar,Gliscor,1,,1,,,,Galvantula,Sylveon,Latios,Gliscor,1,5,1,,,,Blaziken,,,Sylveon,,,1,,,,Kyurem,Arboliva,Iron Crown,Kyurem,1,4,1,,,,Gliscor,Arboliva,Mandibuzz,Cinccino,1,3,1,,,,Blaziken,Arboliva,Alcremie,Blaziken,1,2,1,,,,Blaziken,Blaziken,Dragapult,Blaziken,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Empoleon,,,Empoleon,,,1,,,,Gliscor,,,Weavile,,,1,,,,Cinccino,Empoleon,Diancie,Blaziken,1,2,1,,,,Empoleon,,,Cinccino,,,1,,,,Cinccino,Arboliva,Clefable,,1,4,,,,,Empoleon,,,Empoleon,,,1,,,,Galvantula,Arboliva,Excadrill,Galvantula,1,4,1,,,,Sylveon,Empoleon,Keldeo,Regigigas,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cinccino,,,Cinccino,,,1,,,,Blaziken,,,Blaziken,,,1,,,,Sylveon,Empoleon,Kingambit,Empoleon,1,5,1,,,,Cinccino,,,Arboliva,,,1,,,,Galvantula,Kyurem,Alomomola,,1,2,,,,,Arboliva,,,Kyurem,,,1,,,,Gliscor,,,Empoleon,,,1,,,,Arboliva,Arboliva,Sandslash-Alola,Empoleon,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Galvantula,,,Galvantula,,,1,,,,Empoleon,,,Arboliva,,,1,,,,Empoleon,Sylveon,Greninja,Sylveon,1,5,1,,,,Sylveon,,,Blaziken,,,1,,,,Sylveon,Sylveon,Hitmonlee,,1,2,,,,,Cinccino,,,Arboliva,,,1,,,,Cinccino,,,Cinccino,,,1,,,,Galvantula,,,Arboliva,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Lose,-5,Sylveon,,,Sylveon,,,1,,Lose,-4,Arboliva,,,Empoleon,,,1,,Lose,-1,Blaziken,,,Cinccino,,,1,,Lose,-5,Arboliva,,,Empoleon,,,1,,Win,4,Arboliva,Sylveon,Samurott-Hisui,,1,4,,,Lose,-4,Galvantula,,,Galvantula,,,1,,Lose,-3,Arboliva,,,Arboliva,,,1,,Lose,-2,Empoleon,,,Sylveon,,,1,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D,,Caborca Gengars,,Brought,Kill,Killed,Died,K,T,D
,,11,,,Rillaboom,Sinistcha,Darkrai,Rillaboom,1,5,1,,,,Rillaboom,Qwilfish-Hisui,Iron Moth,Qwilfish-Hisui,1,4,1,,,,Gouging Fire,Rillaboom,Metagross,Qwilfish-Hisui,1,4,1,,,,Milotic,Gouging Fire,Clefable,Qwilfish-Hisui,1,4,1,,,,Qwilfish-Hisui,Iron Treads,Tyranitar,Qwilfish-Hisui,1,4,1,,,,Rillaboom,Gouging Fire,Articuno-Galar,Iron Treads,1,2,1,,,,Goodra-Hisui,Rillaboom,Quagsire,Thundurus-Therian,1,2,1,,,,Rillaboom,Hawlucha,Magneton,Thundurus-Therian,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Sinistcha,Hoopa-Unbound,Dondozo,Sinistcha,1,4,1,,,,Iron Treads,Hawlucha,Zapdos,Rillaboom,1,4,1,,,,Iron Treads,Rillaboom,Iron Valiant,,1,5,,,,,Iron Treads,Milotic,Hitmonlee,Hoopa-Unbound,1,2,1,,,,Rillaboom,Gouging Fire,Excadrill,Milotic,1,4,1,,,,Gouging Fire,Gouging Fire,Ting-Lu,,1,4,,,,,Hawlucha,Goodra-Hisui,Ursaluna-Bloodmoon,Noctowl,1,5,1,,,,Hawlucha,Exeggutor-Alola,Iron Boulder,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hawlucha,,,Hawlucha,,,1,,,,Gouging Fire,Hawlucha,Politoed,,1,2,,,,,Rillaboom,Exeggutor-Alola,Dragonite,,1,4,,,,,Gouging Fire,Gouging Fire,Incineroar,Iron Treads,1,2,1,,,,Gouging Fire,Gouging Fire,Grimmsnarl,Rillaboom,1,3,1,,,,Drifblim,Gouging Fire,Gholdengo,,1,4,,,,,Noctowl,,,Hawlucha,,,1,,,,Iron Treads,Exeggutor-Alola,Mienshao,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Gouging Fire,,,Gouging Fire,,,1,,,,Florges,Hawlucha,Sandslash,,1,1,,,,,Hawlucha,Qwilfish-Hisui,Great Tusk,,1,5,,,,,Qwilfish-Hisui,Gouging Fire,Iron Crown,Gouging Fire,1,4,1,,,,Iron Treads,,,Gouging Fire,,,1,,,,Qwilfish-Hisui,Gouging Fire,Meowscarada,,1,5,,,,,Thundurus-Therian,,,Goodra-Hisui,,,1,,,,Florges,Exeggutor-Alola,Kilowattrel,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hoopa-Unbound,,,Hoopa-Unbound,,,1,,,,Hawlucha,Hawlucha,Basculegion-F,,1,-,,,,,Exeggutor-Alola,Qwilfish-Hisui,Deoxys-Speed,,1,5,,,,,Florges,Florges,Garchomp,Florges,1,5,1,,,,Hawlucha,,,Iron Treads,,,1,,,,Iron Treads,Gouging Fire,Raging Bolt,,1,4,,,,,Gouging Fire,,,Gouging Fire,,,1,,,,Exeggutor-Alola,Florges,Magcargo,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Lose,-4,Florges,,,Florges,,,1,,Win,4,Qwilfish-Hisui,Hawlucha,Zarude,,1,3,,,Win,5,Qwilfish-Hisui,Qwilfish-Hisui,Swampert,,1,3,,,Lose,3,Hoopa-Unbound,,,Milotic,,,1,,Lose,-3,Milotic,,,Hawlucha,,,1,,Win,5,Exeggutor-Alola,Gouging Fire,Hatterene,,1,4,,,Lose,-4,Rillaboom,,,Rillaboom,,,1,,Win,5,Thundurus-Therian,Florges,Mandibuzz,,1,3,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D,,Uncertain Unknowns ,,Brought,Kill,Killed,Died,K,T,D
,,-10,,,Incineroar,Indeedee-F,Arcanine-Hisui,Incineroar,1,3,1,,,,Clefable,Garchomp,primarina,Incineroar,1,4,1,,,,,,,,,,,,,,Hitmonlee,Clefable,Qwilfish-Hisui,Clefable,1,2,1,,,,Samurott-Hisui,Indeedee-F,Gliscor,Indeedee-F,1,4,1,,,,Incineroar,Incineroar,Revavroom,Garchomp,1,2,1,,,,Clefable,Garchomp,Rotom-Wash,Incineroar,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Clefable,Hitmonlee,Sandslash-Alola,Clefable,1,2,1,,,,Alomomola,Incineroar,Naclstack,Hitmonlee,1,1,1,,,,,,,,,,,,,,Incineroar,Incineroar,Hoopa-Unbound,Hitmonlee,1,4,1,,,,Indeedee-F,Samurott-Hisui,Kyurem,Iron Crown,1,4,1,,,,Clefable,Clefable,Donphan,Clefable,1,3,1,,,,Iron Crown,Garchomp,Tinkaton,Samurott-Hisui,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Iron Crown,Garchomp,Scizor,Hitmonlee,1,4,1,,,,Sneasler,Garchomp,Magneton,Garchomp,1,2,1,,,,,,,,,,,,,,Garchomp,Hitmonlee,Iron Treads,Incineroar,1,4,1,,,,Clefable,,,Clefable,,,1,,,,Garchomp,,,Indeedee,,,1,,,,Sneasler,Clefable,Quaquaval,Garchomp,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Indeedee-F,Clefable,Ninetales-Alola,Indeedee-F,1,4,1,,,,Incineroar,Garchomp,Clodsire,,1,3,,,,,,,,,,,,,,,Clefable,Garchomp,Gouging Fire,Iron Crown,1,5,1,,,,Alomomola,,,Alomomola,,,1,,,,Indeedee,,,Hitmonlee,,,1,,,,Garchomp,Iron Crown,Wo-Chien,Sneasler,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hitmonlee,Iron Crown,Dragapult,,1,5,,,,,Garchomp,Garchomp,Roaring Moon,,1,5,,,,,,,,,,,,,,,Sneasler,Sneasler,Florges,Garchomp,1,2,1,,,,Iron Crown,,,Hitmonlee,,,1,,,,Hitmonlee,,,Sneasler,,,1,,,,Incineroar,,,Clefable,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Win,2,Garchomp,Iron Crown,Ogerpon,,1,4,,,Win,3,Hitmonlee,Garchomp,Mandibuzz,,1,3,,,Lose,2,,,,,,,,,Win,-3,Iron Crown,Sneasler,Milotic,,1,3,,,Lose,-4,Hitmonlee,,,Samurott-Hisui,,,1,,Lose,-4,Sneasler,,,Incineroar,,,1,,Lose,-2,Samurott-Hisui,,,Iron Crown,,,1,,Lose,-4,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D,,Boston Babettes,,Brought,Kill,Killed,Died,K,T,D
,,0,,,Slowking-Galar,Haxorus,Sinistcha,Darkrai,1,2,1,,,,Darkrai,Wo-Chien,Galvantula,Haxorus,1,2,1,,,,Slither Wing,Slither Wing,Gholdengo,Darkrai,1,4,1,,,,Haxorus,Haxorus,Carbink,Wo-Chien,1,1,1,,,,Magmortar,Quaquaval,Ceruledge,Rotom-Wash,1,3,1,,,,Rotom-Wash,Darkrai,Alcremie,Tinkaton,1,2,1,,,,Tinkaton,Wo-Chien,Incineroar,Rotom-Wash,1,2,1,,,,Darkrai,Wo-Chien,Dragonite,Rotom-Wash,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
